academicyear,state,adj_avg_tuition,adj_aid,adj_other_src,tuition_reliance_a2,pc_on_loan
2005,NM,7261.276261737092,126917928.70082164,162463895.38914326,0.11765031427344194,0.2634081525411005
2005,NV,8531.610093896716,86824753.6122066,37828188.710915506,0.2161705708401045,0.20539858346206535
2005,NY,8006.586919666148,48706879.58930622,44056583.1426578,0.2562120292188529,0.25077910218876337
2005,OH,11810.83609688434,77822828.16532224,185873567.34579605,0.3756358310156264,0.5129962712974406
2005,OK,5072.82785602504,22916820.05690533,8056656.495618156,0.2748402009674807,0.43628181217927176
2005,OR,9772.118309859157,41571744.34945228,9675006.49921753,0.3617758511792295,0.5556022617057719
2005,PA,10722.837103010224,71369900.89232258,134994157.72535217,0.42411249889098057,0.6804639416145485
2005,PR,2550.757922535212,141442922.47323948,41550049.89859156,0.09193640049374509,0.04253877744968266
2005,RI,12432.385211267609,62648680.11267608,17587759.293427236,0.34761110709059,0.59
2005,SC,9856.887270593259,22967332.330196336,8022771.976377776,0.427729633974133,0.43366558235937586
2005,SD,5881.433450704227,20843888.58744132,11005490.339084512,0.243978405021477,0.7136266574823489
2005,TN,9118.823552425667,38220112.54205792,11587043.954147108,0.3172853209484575,0.41666515764417256
2005,TX,6490.088707942098,101284767.11095463,110369282.10373633,0.3099946363337375,0.4040643507902837
2005,UT,6241.24018779343,46366846.909530535,9973304.288450707,0.33996651135261613,0.2045862874951305
2005,VA,9972.855093896718,62468630.25732396,102125764.80868547,0.2633541931721006,0.39257603940967245
2005,VI,7122.535211267607,16350381.431690145,671316.7500000002,0.154443087359599,0.3
2005,VT,15631.590610328643,69700132.42253523,13470951.154107984,0.44053439783618803,0.6156742599000384
2005,WA,10697.256494522695,192371095.37989053,186415193.44937408,0.2996010278175792,0.4010302284031098
2005,WI,11560.630068288521,65658537.44566798,39796749.1483995,0.3698273230202506,0.5019445648188273
2005,WV,5997.683400402418,29761813.205097258,8243574.939537226,0.3115433153932813,0.48126115520449625
2005,WY,5341.901408450706,53913313.279812224,32257615.34178405,0.143257691203977,0.43000000000000005
2006,AK,8336.426381909549,165164582.02974877,17538945.713592965,0.13443211549357198,0.33999999999999997
2006,AL,8143.421783919598,72729998.13437186,120884420.43613066,0.2864971234642833,0.41432345600705983
2006,AR,6770.201692839197,20462501.14244661,24283081.350876257,0.2266828624999701,0.41030616302186884
2006,AZ,10658.67574748744,297695053.1433166,62922866.042713575,0.2313776471235125,0.26
2006,CA,6927.373841936961,113473055.10660233,126142817.04938444,0.2559833397552327,0.2931764162847646
2006,CO,9495.921516331658,86934666.3851985,52015696.633899495,0.4882158736297543,0.3692422170456368
2006,CT,9042.278121859297,49207706.74543342,163628543.43768844,0.2914310343833175,0.5840881323357815
2006,DC,3567.8532663316587,18302318.79557789,3639195.4656030154,0.133695670497216,0.67
2006,DE,13370.301407035176,99135876.8478392,12214870.423417086,0.363610517879942,0.39999999999999997
2006,FL,8330.136896984926,97322442.96620148,31556934.327745546,0.20139051195712163,0.25917202309619786
2006,GA,7715.891096554202,39949545.36164214,6733649.656905959,0.26039509662992494,0.346368330324763
2006,IA,11135.81894472362,167127056.8480402,396511771.4127889,0.22564757190952667,0.5676450236420252
2006,ID,4708.537123115579,49354018.175577894,14086715.479258796,0.21892336579893248,0.4330475064996454
2006,IL,9499.123435929649,111513590.46958229,244470430.3403612,0.3112586013543601,0.4566592457056986
2006,IN,10000.281030150756,45827524.07202082,27212279.632090814,0.36723639753618537,0.48415921324929695
2006,KS,8287.825816582916,41635363.29964824,20557856.16633166,0.30559019631323725,0.5619669973678882
2006,KY,9675.024809763101,77929649.27941851,152604495.1746052,0.29957882282167375,0.4419375347604663
2006,LA,6158.222557430008,39760372.602846384,10430726.84386217,0.3379434229717673,0.29133779724655817
2006,MA,6721.662388729362,52674154.44212133,87477601.33576454,0.35454884293753375,0.5684815510633501
2006,MD,11952.594327889448,65548588.58302764,15433086.648618093,0.29296125242174204,0.37391157153497195
2006,ME,11398.26199748744,47094688.81718594,26035716.224170856,0.32767633744992003,0.6494942613392254
2006,MI,12716.703216080401,129481405.31241205,293921997.87123114,0.428726711374692,0.5296243487101283
2006,MN,8617.893827089998,47810256.51186387,27164513.474239383,0.3816702659703506,0.6074655281887017
2006,MO,7475.656369346734,37045472.54487438,85607629.95650755,0.313375148113478,0.5203298731257209
2006,MS,7815.542675879398,82119799.34430154,14151035.525788944,0.23814716646039996,0.4845522003946127
2006,MT,8675.601150753768,34673021.95911558,11036489.223663319,0.3223530848081436,0.5316752059821367
2006,NC,8361.380117552048,67627382.30628501,8453709.511200646,0.2221707083614351,0.4981160275719829
2006,ND,9180.646790201006,77503666.87628141,23844364.762386937,0.2946470993856625,0.6276062455975582
2006,NE,5838.214381281408,40001199.30853643,17119165.763611812,0.23978028432533274,0.5145807077072225
2006,NH,15517.87462311558,114806400.70070353,39622498.271683425,0.37481041180981,0.67
2006,NJ,9774.145458542713,13865255.853806533,4388431.21490578,0.39145961673813756,0.5474396403837601
2006,NM,6656.562135678392,122819774.55071609,182292673.71601132,0.11648549123223864,0.2668292226855401
2006,NV,8912.200138190956,94209879.06814072,37180855.042010054,0.21422241060601302,0.2163088818511227
2006,NY,7963.3773366834175,46714604.06188443,48368892.59414574,0.23834098058995032,0.2355728656514313
2006,OH,12059.43760278666,74819488.11311102,198602632.6858863,0.3825751834846392,0.5214797882325645
2006,OK,5379.70140075377,21045153.736978643,9172214.020345477,0.27543263223078435,0.40033062424347227
2006,OR,9700.101067839198,43165555.148404524,10470685.711356783,0.34675800472276136,0.5573699185327711
2006,PA,10650.687765297076,68690208.08624446,136274925.85172334,0.42307617301079214,0.6760747417952112
2006,PR,2625.574070351759,128045366.22708544,55827210.3782789,0.11079732761813041,0.04260381097291273
2006,RI,13241.081080402011,61779995.732261315,17683855.446256284,0.36241869719161296,0.63
2006,SC,9994.927171082685,22787040.59525126,7737243.162738695,0.4300699901536367,0.4525303875202936
2006,SD,5653.675175879398,20038559.125816584,10121490.268304022,0.2477157917730305,0.678234486310188
2006,TN,9680.660841708544,39425039.892474875,11560388.337474875,0.3204246913928626,0.4056942029197294
2006,TX,6516.816578115722,96144305.40428708,107706510.78348619,0.30814073346939896,0.42510436740818314
2006,UT,6539.806424623117,44663326.72263317,10231075.39477387,0.32907774973705883,0.21302070061512748
2006,VA,10236.365423366837,57746254.93091458,104866711.88219097,0.2642601889173286,0.41726174256362314
2006,VI,7547.381909547739,17127539.069246233,302460.1864824121,0.151098143204207,0.22
2006,VT,15840.925439698494,67217215.42560302,15998538.216595478,0.46412848096998305,0.6212322715647524
2006,WA,10910.255144472361,189079188.5221357,189749390.50858042,0.2990871017332652,0.39403907276855066
2006,WI,11375.806976930106,64741997.46998401,40915713.05352444,0.37711382500557367,0.5162233452483669
2006,WV,6162.715046661882,27308360.66265614,7117597.063524768,0.2994887671093667,0.5120505112360593
2006,WY,5447.837487437187,51467930.06834172,28760675.5917588,0.13687088443569,0.43
2007,AK,8929.232431002561,158919593.8065427,29106471.806939438,0.133757504873871,0.35
2007,AL,8214.547022112496,74178479.07704596,125189834.72344695,0.2655714875890405,0.4165529627792893
2007,AR,6971.225104157485,21346665.33082401,21365740.556884322,0.23330689962217022,0.41259154084944266
2007,AZ,11073.75314125739,291897268.1077508,68125807.35825768,0.236691840548297,0.24
2007,CA,6884.356117385836,113771043.0985724,128124002.98690997,0.246293430986836,0.2918711526890679
2007,CO,9492.911129970907,86563441.85552424,54636400.986950025,0.47969319110461217,0.36027820987828907
2007,CT,9282.890232342832,48977558.90463806,151393333.57844332,0.31918257324918925,0.5337097028543107
2007,DC,3879.366898862536,17314914.280486736,4310632.103870912,0.382234473393864,0.32
2007,DE,13750.572039502696,104529657.02495375,10431779.231328811,0.37062062512813004,0.52
2007,FL,8343.881772490804,100864372.09659646,28428180.21266364,0.196714854336875,0.2591874746326812
2007,GA,7897.9594344792,38213045.609986536,8510832.698021248,0.2745334653518994,0.32333349194264693
2007,IA,11370.186564970762,166358369.01595986,372369295.13608456,0.22938491046568002,0.5543749157113959
2007,ID,6478.9886253416835,48306520.956264906,8556290.385988893,0.218103268027044,0.4353822413356944
2007,IL,10143.973125716433,106858327.9654848,223000374.01240534,0.32822057187148146,0.45498624136186255
2007,IN,10291.5495137743,47065275.23569667,26731625.392050978,0.3685349890687946,0.49144453100102686
2007,KS,8349.138882153253,40227977.66946259,20168139.585133597,0.30214371309461374,0.4500483769895977
2007,KY,10513.307248038096,77423974.90691175,166214260.56851253,0.31374309739591844,0.43771465209028376
2007,LA,5892.863425371915,36707416.496592656,9298418.210538253,0.3103811805480195,0.3301311471206605
2007,MA,6737.05570496429,50246378.62685329,98684099.42128439,0.3533771116592135,0.5816561463257098
2007,MD,12138.628207389125,66159012.00199133,17129981.813405644,0.2833026188285695,0.39407914306244884
2007,ME,11927.938453399176,46776646.91451374,29651575.24997797,0.34832085558538706,0.6107663631363442
2007,MI,13296.616749453806,128683304.69660237,288038536.54241264,0.44846660276358424,0.46310546002323416
2007,MN,8947.676651890572,48926623.16181836,19727234.0317713,0.3804522369407976,0.5874614058682023
2007,MO,7719.4075208927325,35629839.299615964,85291335.79073963,0.31857209620852406,0.5562645091528473
2007,MS,8158.486950004412,93230394.50224851,14898701.21766159,0.2254114091686478,0.46150896788744494
2007,MT,8882.969865973024,33742717.67965789,11688662.447359147,0.32405297263777544,0.49839973828299866
2007,NC,8484.2438859637,67238526.55557589,11770159.935553055,0.22119373492862232,0.5084343477489437
2007,ND,9778.401320430301,77729456.57702146,24963192.02385152,0.308682733686327,0.6412526087812562
2007,NE,6089.101104399968,38995278.460122585,19248756.663047798,0.247105400567399,0.5155632909608501
2007,NH,16125.012124151317,104253954.43258977,36773376.08522178,0.379952635291159,0.6699999999999999
2007,NJ,10447.954407680103,15338405.41125673,7212839.85007385,0.4226265376597528,0.5451041484889346
2007,NM,6957.638959306942,119337182.92043257,193602254.49547005,0.11683516660425747,0.26483286627470376
2007,NV,9178.381425800198,90512902.44863772,31816937.524468757,0.216397834642886,0.20750299914310197
2007,NY,7877.765457680593,46914415.28489307,58902334.60923496,0.22220842078564954,0.23457077608726998
2007,OH,12421.1693493439,74214945.95915066,214404014.60795915,0.393674176987086,0.5422730744715037
2007,OK,5656.759783822711,21369277.04200101,10816377.584795585,0.256578449357184,0.35823608246221256
2007,OR,9800.41784234195,39878477.460688375,12496090.872461282,0.31138860609592234,0.47515213815789475
2007,PA,10663.79992945949,68029388.17268944,140329982.90772167,0.41578538700959067,0.6940716428564538
2007,PR,2726.7044352349894,131207487.97196022,38570069.19209066,0.10278861539886319,0.027461493751816335
2007,RI,13941.196102636459,67901994.64244778,21018987.304029636,0.37245473426702397,0.48
2007,SC,10384.451056504562,21754844.629141256,10245631.844093438,0.4347964332465709,0.4405698136266422
2007,SD,5546.212690679837,24988169.349925064,10997839.616325725,0.24352387261285852,0.6993405285969235
2007,TN,9030.304059018903,42175038.140081726,13282919.004680665,0.316458399351879,0.41896468940682197
2007,TX,6771.659732019519,90842938.37990111,121166243.42655158,0.3187281110772895,0.39779531314562305
2007,UT,7067.693699850104,42580336.85477473,11187722.252182353,0.33138602156346797,0.2051262023284363
2007,VA,10791.049852305798,56336287.83713961,106850180.8212239,0.2582272968693012,0.38317926705256566
2007,VI,7357.419980601361,15890098.62225554,320449.0829732829,0.143675963016958,0.17
2007,VT,16284.42289039768,65761966.41742354,12269143.264041977,0.47037065443345255,0.6247264720570209
2007,WA,11172.409454633635,184170473.02820894,207503828.94067994,0.30191464450597416,0.37557643096897125
2007,WI,10082.502945868175,61691434.89787661,42113015.934160866,0.3810943037720529,0.5132539835828103
2007,WV,6393.1520589013335,26975229.647234447,6585585.059990934,0.30736990031836126,0.5318179815301007
2007,WY,5431.11365840755,51978740.81033421,28499261.7064192,0.12014840222460901,0.37
2008,AK,9206.782293034545,149341708.5223332,24955337.59496839,0.136085835055297,0.33999999999999997
2008,AL,8136.270654032552,79282972.59168546,167225501.94414786,0.2740336707376526,0.4073455870826148
2008,AR,6985.975262397141,20002062.519877583,22308940.06578527,0.2347251151568756,0.42404087287842046
2008,AZ,11436.188770063574,292360216.1647031,71329720.49153997,0.238119120385494,0.2727669474129458
2008,CA,6770.30505573443,112140284.04855537,187736405.71176907,0.26331286346229077,0.3069733735060538
2008,CO,9838.519123579368,83824743.72429402,58727090.98867746,0.4763766945792103,0.3611907545810844
2008,CT,9420.021690276895,46946100.15975875,152924903.27124915,0.300789709326133,0.5483660057419703
2008,DC,4127.7342679804615,25531603.696564026,3785714.936231116,0.164014725920776,0.12999999999999998
2008,DE,13936.477808428823,101133025.01291907,6768680.15125034,0.379892251478695,0.48000000000000004
2008,FL,7414.970372161208,105786531.97402906,21800390.097143404,0.20236129045196505,0.27416450181847246
2008,GA,8171.316810557154,39369862.313784726,8479541.469698979,0.28418823847883506,0.37018907644926125
2008,IA,11498.534756402863,166944748.77103186,383479070.8369782,0.22285605819411433,0.5529874813542041
2008,ID,6591.475659181299,44533670.85897864,11066545.866642728,0.220099778052894,0.4640035924558427
2008,IL,10723.644016707443,104227758.84508646,244865999.25054723,0.3436848848317074,0.4906325303298919
2008,IN,10507.602121310678,48630636.61489295,30479745.650771555,0.36882526596565535,0.48153210440800004
2008,KS,8701.56481752652,38895358.10657786,20224732.150652796,0.31129969371399774,0.5381691697222362
2008,KY,10901.026793727566,76105079.06727377,181974377.7113921,0.3262054956253659,0.5075093608640132
2008,LA,5745.428339633741,35039422.66326857,6926193.753821068,0.2673855024306027,0.30281143208030753
2008,MA,6656.278630203909,51902431.05196386,83194661.22760494,0.3532470150961606,0.6382817026012756
2008,MD,12008.231110239862,66019899.69382667,11960558.28761655,0.27690024179254746,0.40279241906621116
2008,ME,12332.143590991105,45130382.14437037,26785843.16462526,0.34713106641432,0.6519161732337166
2008,MI,13913.187641118171,128524068.49004729,256620337.09565797,0.4260392590068378,0.49915934475530266
2008,MN,8704.691888941656,50273230.48827424,1844317.1111901714,0.3724471845375494,0.5582702960490113
2008,MO,7737.650482754057,39013832.23162746,82005451.97605592,0.2970091997637291,0.5373302635727045
2008,MS,8432.187159308834,79780678.30744627,12368083.687267948,0.2290688674817662,0.5054263039511098
2008,MT,8869.146529083331,32710825.288301468,10126016.675288845,0.32633894273926883,0.5205094491777988
2008,NC,8391.140158943093,66875038.34298074,10615617.080108894,0.21477730455366917,0.4973250739574082
2008,ND,9900.112658359389,76374791.56643534,28802808.917995565,0.298573720012002,0.6297039999999999
2008,NE,6260.128240403961,40198682.9459098,18640424.968930375,0.252152513947838,0.524877195858263
2008,NH,16435.691915995118,99914094.33427644,32178583.407549277,0.384548170988165,0.6799999999999999
2008,NJ,11023.885625490071,15118982.710186362,12471873.173715288,0.435819590271976,0.6060075700460049
2008,NM,7000.621194532879,114106988.01661648,219785518.88379648,0.11692251430205775,0.24749533752810554
2008,NV,9704.475252949896,98301794.34215307,50898332.357323006,0.2268052070691915,0.20375355315520183
2008,NY,7426.219142946215,50125453.410336204,56258897.114670604,0.21899143138760652,0.24042468668254402
2008,OH,11482.117631473397,72170081.55280232,222258106.22256535,0.39288471614600345,0.6123239823982399
2008,OK,6082.540714660227,23747489.72159568,9716502.653659387,0.256333478447961,0.37290954095409545
2008,OR,9848.157669743314,41149225.977600574,4714210.958080224,0.28862066188085017,0.49993251376364034
2008,PA,10667.897789317607,69520941.70773205,141393426.50173768,0.41541175049278484,0.6880997634835695
2008,PR,2913.8686632625095,134374626.2988422,36766492.32576923,0.10683368953478899,0.01743185230986662
2008,RI,14906.065389084652,65742247.39747378,20142585.40153139,0.39655435283831103,0.6699999999999999
2008,SC,10663.166944143608,22980822.031500533,12361381.611001652,0.43979687920377386,0.45766226077378497
2008,SD,4445.913784470622,21808834.02059262,15774452.534742225,0.254695666483049,0.7102812008932264
2008,TN,10040.928593022263,40867049.11835975,13342664.53647107,0.3205783253484357,0.4630267501904681
2008,TX,6796.720258606435,93007814.03821464,105053508.59187083,0.31834913529964187,0.3861629619585547
2008,UT,7266.102228604356,40927967.16662571,9945302.964133542,0.31318863175158296,0.24691891748262898
2008,VA,11019.438099309402,58726581.1489995,107331088.14640151,0.2586080346867142,0.41164778177742745
2008,VI,7094.543273091418,15738998.09220035,-2313820.7926708288,0.10805258652345401,0.19
2008,VT,16713.024062125056,72000512.78280316,12614213.494617429,0.47481439263989,0.6587791470875077
2008,WA,11302.091152894158,184208888.06222892,211558448.765458,0.2865212393730997,0.3729562602698382
2008,WI,9604.65327011983,57001238.67832654,43711684.51821212,0.39446473935827925,0.5169539179222088
2008,WV,6496.19072193123,26834235.858167198,8449087.83557615,0.3035049461758774,0.5158113573559284
2008,WY,5366.0545483746,54495382.964237444,34141860.66723506,0.12156270420174402,0.72
2009,AK,9525.251912344283,147125019.3735849,60356829.24109511,0.144174050466162,0.35
2009,AL,9331.484035069736,78810328.11071561,162071731.58323932,0.3255420676946502,0.419484884137296
2009,AR,7275.792379622466,22344382.449102167,22555142.164297383,0.24754836228502247,0.46109317483367657
2009,AZ,12400.319601412473,300312587.5462362,126815186.07505888,0.27355166477910947,0.30284072566073195
2009,CA,6814.841408405248,121493782.97458044,209374143.39003623,0.3200826951248313,0.33431483220157643
2009,CO,10405.52936648063,89725250.78717071,71582823.84047179,0.4631820142707023,0.4011073079211092
2009,CT,9776.104748600095,48150894.48212387,145786120.3872089,0.32819546779576625,0.5581997233383834
2009,DC,4070.8923031054032,25780938.692874234,6688134.692720511,0.16068680655237,0.09
2009,DE,14862.997419150457,99869614.92029177,10828269.269465843,0.402266954839041,0.47
2009,FL,8513.359541689568,112611726.02267109,21551957.373490084,0.23037316008342046,0.2758396545502849
2009,GA,8625.884578192816,43891085.70502345,6083679.577320999,0.30524226213352323,0.41333673561966977
2009,IA,11752.581268808985,168800065.98407695,429153350.3326452,0.2325003545383317,0.5374103071978473
2009,ID,6761.49768468913,53034391.750563666,6342639.971186723,0.226046520284784,0.5759611984034759
2009,IL,11517.431581573941,107881237.38317168,258422491.8005355,0.3536118588344894,0.5352981481739907
2009,IN,11039.872221992986,50732386.05473255,23511540.117445946,0.391550706431119,0.4993563554196243
2009,KS,9060.65072697034,40594341.19438826,26739912.90900524,0.3217674447605492,0.4865765359771669
2009,KY,11522.382001669097,72037277.56954582,188662256.61473125,0.3473516641600645,0.4926400478668276
2009,LA,5928.464086726658,33646357.114579596,7334329.175765301,0.26867605470386147,0.34867635475740394
2009,MA,6723.863133449484,52419869.73346304,95210789.29695138,0.37797483626728917,0.6624884201819686
2009,MD,12174.688982008585,69916938.69884884,10583752.64279691,0.27852999483638413,0.45241825250023515
2009,ME,13264.854151720405,46719990.41434513,29638030.17051541,0.36836442773154104,0.6872168693729269
2009,MI,14888.028223965559,135433830.7180258,270644712.5876277,0.44707803871643836,0.5441637536716426
2009,MN,8186.117240193486,47586264.68322336,2045127.7241874805,0.3773689182360222,0.5890687425732384
2009,MO,7797.71410802299,37398145.71276168,83989178.89309968,0.3072223891637412,0.5462538384715183
2009,MS,8944.40766940901,79204291.79949965,12023201.679606624,0.24260329608173942,0.5670191524467929
2009,MT,9029.641977005278,35648740.71465306,9883896.252094023,0.3167703636171666,0.5215493727996718
2009,NC,8418.667376045347,71358912.28457756,15304996.671216533,0.22972588988188766,0.46522999833177836
2009,ND,10251.704764089849,74932102.56505695,26820568.787920773,0.2936827827260725,0.6072479153798641
2009,NE,6541.5210823728885,40938097.83573171,20222431.293784756,0.266684192420743,0.5204174272522281
2009,NH,17131.67177556857,92004138.94876963,28677712.50691797,0.401308504641596,0.69
2009,NJ,11732.83638101072,16539910.862453291,11283638.725923907,0.4523236603198124,0.6024479743689553
2009,NM,7338.73749173103,118837518.85597084,243320679.96346503,0.13046372190043393,0.28411841696251816
2009,NV,10126.874668076658,89746324.01560852,64003977.69980617,0.24653140949827348,0.2737636558170965
2009,NY,7443.7490799317975,54527887.99610308,60463794.99895179,0.2242436246934136,0.23119673084499023
2009,OH,11421.050266851535,73489912.54107589,234651890.92984685,0.3911853859852295,0.5759140318456826
2009,OK,6771.127182541528,21199701.4674913,7527812.240342776,0.27284068812105583,0.42410138304125133
2009,OR,10287.484090972614,43997847.27882258,13378833.658878302,0.32562653671354563,0.5137172184309966
2009,PA,10960.914942400848,70522674.0972274,145131606.93115526,0.4363468638215928,0.6836020766244599
2009,PR,3006.2585543049863,135899247.61315668,39149717.21242627,0.10535505055896674,0.03
2009,RI,16435.167545584132,72652747.4169842,20664732.417356905,0.422214641450525,0.78
2009,SC,11371.754305368622,24250874.83481969,7590909.320223119,0.4805870401820033,0.4946834596820558
2009,SD,4683.646404979081,26692258.82107817,19557965.463283446,0.25941023905691496,0.6823435095959187
2009,TN,10514.88159071639,43202468.071641855,14874484.968368283,0.3358067309290838,0.4608846180725417
2009,TX,7327.959521657704,104371337.27391066,107942384.82705045,0.3159422730931896,0.447515932895336
2009,UT,7530.3026581818485,43846666.318133935,9866896.036215743,0.3420228083197926,0.2915683998289241
2009,VA,11524.865730604026,62139095.57498436,109202971.43624973,0.2682605114143332,0.44276921369718597
2009,VI,7346.688453260532,21307564.476632588,-3408705.483210501,0.141550704899764,0.22999999999999998
2009,VT,17477.53860210194,73526541.65708938,12007246.326086141,0.49975916733217407,0.6358534905741585
2009,WA,11632.698437747482,187643758.40854982,219727047.2535963,0.30383537040968106,0.38988624555042123
2009,WI,10290.278974419345,65462164.38375755,44535049.94680119,0.39807209729351956,0.5411500132355461
2009,WV,6781.488673677594,27056305.483287025,7365347.769777969,0.3072594854552754,0.5392182659717919
2009,WY,5533.869224533907,53633486.63059376,24554669.317076456,0.11457733786614001,0.37
2010,AK,9922.20568897502,144788215.76295942,40395163.05453666,0.155594150782568,0.35
2010,AL,9980.07063925993,83120464.82617025,183378274.1102499,0.35122413935310604,0.42652499937719535
2010,AR,7373.209421932317,27061740.192340314,22579528.536801863,0.26458883186917276,0.4888045744819497
2010,AZ,13929.936812236145,353687258.9798603,55766995.84746351,0.2990294942150795,0.3848978410124907
2010,CA,9479.07110589598,132811431.73249803,231351958.5149681,0.3429539041807104,0.38030284758210847
2010,CO,10349.49051491453,100078993.59141812,68774150.20613886,0.446194178009417,0.4575300958806819
2010,CT,10293.107187348609,53235998.67153438,137976734.4291301,0.34705135748092275,0.5916512144162966
2010,DC,8625.494151844421,23380480.74157382,3659007.067063466,0.18021445282375698,0.25
2010,DE,16159.020693473603,122333049.4748426,2990982.2319191652,0.41028993735146396,0.52
2010,FL,9048.297519803198,137308713.74613535,19879533.790699583,0.26268241543520054,0.3271491377299992
2010,GA,9178.827738943875,58965761.066153884,5710512.190616258,0.3519292047431444,0.4455477379711812
2010,IA,12152.68952868711,192884282.99439415,408139315.83085346,0.24295711088130867,0.5653832880534547
2010,ID,6960.768530694168,62640566.56460658,8591798.551318433,0.25031373294551706,0.5746456310679612
2010,IL,12070.048229981317,130661689.86942007,249851605.73168567,0.36025423766565656,0.5760392413069316
2010,IN,11684.6909103942,60505429.77172422,16916868.939288933,0.41583117064073266,0.5218373791412108
2010,KS,9448.53848882276,50321975.481867276,13333578.12634093,0.3203845206635725,0.5220155574762316
2010,KY,12000.46904382904,82762090.97287013,166494738.8072235,0.36385250030828437,0.5344455087047134
2010,LA,6431.884218383874,41618480.56867012,17616076.274502445,0.32472717458904604,0.3638184051966384
2010,MA,6855.921640647405,66167280.25573695,110985284.12061144,0.4055626514027407,0.6881082924350419
2010,MD,12387.795055021115,78677541.50318365,18343465.673783664,0.2905279466979322,0.464996191571715
2010,ME,14129.95587929961,57348150.77247563,12203934.483666694,0.376933814573829,0.707657594715615
2010,MI,15626.511488684344,153443189.7737099,292803696.76591235,0.46079106876307,0.5820799307567832
2010,MN,8572.947983188522,57638146.01386068,1388526.8273551494,0.3746863721040927,0.6149398458521458
2010,MO,7952.93076798856,44199882.93282121,80915397.11590195,0.3234586630341577,0.5732296609941421
2010,MS,8357.962087341688,88468983.54585096,4266220.435988652,0.24514537600658143,0.5759909363114025
2010,MT,9251.905571319818,37883873.58404043,14114707.81158558,0.3393209029988946,0.5567424267127532
2010,NC,8571.0082679968,85587620.2374312,14842918.181515288,0.22663515546698454,0.5219022463382713
2010,ND,10509.138279465711,86682132.89715555,870114.4407917506,0.27921496825221054,0.6334758950919578
2010,NE,6683.707998823451,46695443.951519154,14426011.922728222,0.27149346457052725,0.5299542483660131
2010,NH,17917.718527233726,92963620.92656934,3877981.221883869,0.408832061329482,0.72
2010,NJ,12012.824927330616,22179098.10806112,9601984.48108001,0.46064731650506424,0.6137719826720601
2010,NM,7540.482585300024,131970609.65693133,248950965.67759022,0.1475894182615387,0.3039664549152233
2010,NV,11187.418160426332,118613270.21039523,37954796.04034883,0.283229450802502,0.3211018641810919
2010,NY,8942.118093524354,70155816.53168617,60815628.17899741,0.2427444585397977,0.251639810341796
2010,OH,11671.406077174268,96043848.88856734,243875754.0791437,0.4026445548156865,0.6074384331694773
2010,OK,6825.978778808224,24457859.297027484,7628008.339123816,0.28049206806995464,0.44001565073173016
2010,OR,11063.434338016477,50814226.43079108,12805207.19880269,0.34449794232089365,0.5759147993105147
2010,PA,11255.758780375603,81055122.26355177,152850357.89545792,0.44450852281722614,0.7073118352846038
2010,PR,3011.5731711537146,152940286.8324106,87572447.68876742,0.12199901807353179,0.03873181228225972
2010,RI,17310.836528479485,86251790.56190743,23388379.65727733,0.43275256902398207,0.66
2010,SC,11705.577790850582,31255904.155543968,6320213.171663345,0.4944127870556306,0.5156197732286696
2010,SD,3610.580403488132,44867279.65326322,14132902.091909481,0.219060376513027,0.6894663938296868
2010,TN,11270.36570004845,63774262.56208044,8320924.785936746,0.3437313034792915,0.5113837837837839
2010,TX,7701.674679043535,125990123.1117552,106425880.61097658,0.33257783123903467,0.45729994933912566
2010,UT,7884.636127067621,60321565.6604748,10860864.406616379,0.3817633616861064,0.32319082190553017
2010,VA,11958.252796041254,67271831.98268394,115296338.37674586,0.29028103832306407,0.4673669803250642
2010,VI,7559.775763028586,32742771.63866013,-1984709.9298221339,0.12138250409849399,0.23
2010,VT,18439.553048653892,81385957.16655135,6523412.928472561,0.497146077668818,0.6408386859223499
2010,WA,12297.672728216488,216233039.62696385,205829380.86877993,0.3419962593312555,0.4331128515776378
2010,WI,10601.965071505423,68382535.92441757,23968224.385279898,0.38439852012035036,0.5814974720392218
2010,WV,8215.106324708584,34245263.421966925,22029494.364335652,0.34120515362709014,0.5838928025578413
2010,WY,5695.031074814869,60477562.47331998,17073874.3072185,0.118728491736966,0.43000000000000005
2011,AK,10344.471859494226,136750553.19858247,75855048.72023231,0.170889589981132,0.36
2011,AL,10984.696884032077,86084492.45435055,154596325.28870988,0.3523803267882885,0.48502
2011,AR,7518.333841711634,29841223.302418843,23634088.838373017,0.26400317149868363,0.4547731944204729
2011,AZ,15346.35852628151,389359744.9872675,24452581.66468404,0.322553116445703,0.4189393487390137
2011,CA,10027.681181246211,142828671.6528859,244638732.75638407,0.3480836692371812,0.4002409802171731
2011,CO,11015.781764644687,106999826.39816001,54786625.101787984,0.48828572800240033,0.4629441026874698
2011,CT,10771.76030533229,57402488.98148127,144942820.37555915,0.3481720108801382,0.5924022525801893
2011,DC,10169.49074346298,31624793.080529384,25392763.43552538,0.20269406003128,0.21
2011,DE,17127.563357411334,108517293.51540343,72367890.20157224,0.42532656332212,0.49
2011,FL,9416.744439765998,138119204.86529982,22030030.52628192,0.2802719133851066,0.3686595807390487
2011,GA,9544.411143253881,60935777.26446247,4225042.26857042,0.38414392883691645,0.4552807452893674
2011,IA,12500.17058895367,193958746.49404988,431215581.67827606,0.2644060665526357,0.5511517045658656
2011,ID,7640.498966470213,70574193.77735914,9413774.579792118,0.2721700328440505,0.5870439248142794
